id,observationID,personID,lat,lon,media,Eventful_Uneventful,Exciting_Monotonous,Pleasant_Unpleasant,Calm_Chaotic,Anxious_Safe,Stressed_Relaxed,Depressed_Cheerful,Detached_Attached,Exhausted_Excited,uncrowded _crowded,accessible_unaccessible,central_remote,green _built-up,clean_polluted,quiet_busy,relaxing_disturbing,mediaType,timestamp,transcription
155,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718269820909.aac,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Audio,2024-06-13 11:10:20.916,
156,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718269895389.aac,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Audio,2024-06-13 11:10:20.916," Ich stehe wieder in so einer kleinen Gasse. Gegenüber von mir ist eine Kirche, eine relativ große. Ein Lokal ist hier auch. Die Häuser sind relativ, naja, nicht modern, aber es sind keine Altbauten. Und hier stehen so ein paar, ja, so orangenen Hütchen sieht es aus, als wäre eine Baustelle geplant. Weil auch so Markierungen im Pink auf dem Gehsteig sind."
157,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718269954858.aac,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Audio,2024-06-13 11:10:20.916," Ich fühle mich hier ganz wohl. Hier ist irgendwie wieder nicht so viel los, nicht so viele Menschen unterwegs. Also schon, aber nicht so belebt wie jetzt in der Fußgängerzone oder so. Aber lange aufhalten würde ich mich jetzt hier auch nicht."
158,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718269975904.jpg,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Image,2024-06-13 11:10:20.916,
159,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718269996347.jpg,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Image,2024-06-13 11:10:20.916,
160,1718269820916,p02,49.7915092,9.9309308,p02/1718269820916/media/1718270015273.jpg,4,4,3,2,4,4,3,2,2,2,2,4,4,5,2,3,Image,2024-06-13 11:10:20.916,
161,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270633702.aac,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Audio,2024-06-13 11:23:53.720,
162,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270717316.aac,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Audio,2024-06-13 11:23:53.720," Ich stehe hier in einer Einkaufsstraße, eine Fußgängerzone, wo sich drei Straßen kreuzen und dadurch ein kleiner Platz entstanden, wo die Leute auch ein bisschen rumsitzen können. Hier gibt es Bänke, drei Bäume, nein vier Bäume, wo ich in so ein bisschen Cafés her, wo man sich niederlassen kann, wieder treffen kann."
163,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270761405.aac,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Audio,2024-06-13 11:23:53.720,
164,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270780304.jpg,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Image,2024-06-13 11:23:53.720,
165,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270816581.jpg,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Image,2024-06-13 11:23:53.720,
166,1718270633720,p02,49.7954711,9.9332721,p02/1718270633720/media/1718270843809.jpg,1,1,4,4,5,2,4,4,3,4,1,1,5,4,5,3,Image,2024-06-13 11:23:53.720,
167,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271179207.aac,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Audio,2024-06-13 11:32:59.213,
168,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271256240.aac,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Audio,2024-06-13 11:32:59.213," Ich stehe wieder in einer relativ engen Straße, ich glaube es ist auch eine Einbahnstraße, weil viele Autos fahren hier links und rechts, es gibt aber auch Fahrradständer, die sehr gut belegt sind. Eher ältere Häuser, teilweise aber auch Betonbunker, die gebaut werden. Und der Stau ist hier ein bisschen höher, wenn die Straße in der Ampel ist. Es sind viele Autos, die im Dorf warten, dass die Ampel grün wird, das macht es ungemütlich."
169,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271306537.aac,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Audio,2024-06-13 11:32:59.213," Ich fühle mich jetzt hier nicht so richtig wohl, also schon eher unwohl, weil hier so viele Autos sind und man irgendwie nicht so richtig zur Ruhe kommt."
170,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271316611.jpg,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Image,2024-06-13 11:32:59.213,
171,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271328658.jpg,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Image,2024-06-13 11:32:59.213,
172,1718271179213,p02,49.7966318,9.9355849,p02/1718271179213/media/1718271340668.jpg,4,4,4,3,4,2,2,2,2,2,4,2,5,4,4,4,Image,2024-06-13 11:32:59.213,
173,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718272882974.aac,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Audio,2024-06-13 12:01:22.985,
174,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718272974760.aac,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Audio,2024-06-13 12:01:22.985," This place seems quite busy area and there are many residents living in this area too. There's a small kind of park where people can sit and there's also construction here, there's construction going on and there's small bicycle track where people can ride bicycles. So it should be convenient for all kind of users, all kind of people travelling. I think it has trees as well, a good place to have a good place to spend the time. People can sit and they can chit chat, this should be a good place."
175,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718273062945.aac,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Audio,2024-06-13 12:01:22.985, I feel I feel it's a one can think of there are trees one can come and sit under the shade of the tree we should make it kind of relaxing but the noise I think would make one self kind of frustrated because there are vehicles this is a busy road so looks busy road so I think one won't prefer this place to sit during kind of frustration or hesitation so I won't prefer that and there are residential areas here so if one go one if one goes inside through the power through this road not to the main highway but to the inner part then it would be I think easy I mean it would be kind of relaxing because it's peaceful inside but the outside here is really monotonous
176,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718273085325.jpg,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Image,2024-06-13 12:01:22.985,
177,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718273094721.jpg,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Image,2024-06-13 12:01:22.985,
178,1718272882985,p03,49.80038,9.9323265,p03/1718272882985/media/1718273122037.jpg,4,4,4,4,2,2,2,3,2,3,2,2,3,3,5,5,Image,2024-06-13 12:01:22.985,
179,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718273948830.aac,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Audio,2024-06-13 12:19:08.834,
180,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718274018816.aac,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Audio,2024-06-13 12:19:08.834, This is amazing place. There are people eating and resting. There are restaurants and cafes. There is also an apothecary. People are eating and resting. There are barely any people riding bikes here. There are also some peasants. There are trees and there are very relaxing and pleasuring things around.
181,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718274068312.aac,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Audio,2024-06-13 12:19:08.834," Well, I find this place very safe. I find it very relaxing. One could come and simply sit down. There are also trees and can rest during their exertion. They can have some good time. People, they come here and enjoy the food. There are some restaurants and there are also some, there is also a bakery where people can come and just eat and enjoy, have a good time. Since there are no bikes, it's totally very, very safe from that point of view as well. It's a really good place."
182,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718274091992.jpg,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Image,2024-06-13 12:19:08.834,
183,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718274113061.jpg,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Image,2024-06-13 12:19:08.834,
184,1718273948834,p03,49.795025,9.929355,p03/1718273948834/media/1718274143803.jpg,1,2,1,1,5,4,5,4,5,4,4,3,4,3,2,2,Image,2024-06-13 12:19:08.834,
185,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274745905.aac,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Audio,2024-06-13 12:32:25.909,
186,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274842250.aac,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Audio,2024-06-13 12:32:25.909,
187,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274924825.aac,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Audio,2024-06-13 12:32:25.909," I feel this place a very hot place, doing it special during the summer I think because there are all you can see is very few trees, very few trees and on a hot sunny day it's very difficult to walk and the temperature, if the temperature is high then there's no thing to sit down and cool or make oneself fresh. There's no any place to sit as well so from that point of view although it's not so comfortable or not a very vibrant place vehicles also keep moving quite more that's why I think this is busy and from that point of view it's not so suitable but either way it's a way too fast so from the mobility point of view it's okay that one can move from one place to another. I think there are shortcuts so it's okay it's good"
188,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274958653.jpg,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Image,2024-06-13 12:32:25.909,
189,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274971176.jpg,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Image,2024-06-13 12:32:25.909,
190,1718274745909,p03,49.7913667,9.9318017,p03/1718274745909/media/1718274983572.jpg,4,4,4,3,2,3,2,2,3,3,2,3,5,4,4,4,Image,2024-06-13 12:32:25.909,
191,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275690664.aac,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Audio,2024-06-13 12:48:10.668,
192,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275753859.aac,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Audio,2024-06-13 12:48:10.668," Here the places are comparatively congested, smaller narrow ways but there are restaurants and people can just sit and eat. So this is a very kind of crowded. People are here, there are bicycles so people either travel on foot or they travel by bike but mostly the bikes are just parked meaning that it may like they just park and then they have some good time here. There are also some offices, there are some cafes, there are some restaurants here. People come, they sit, they chit chat and there are some people just eating and enjoying having a good time."
193,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275829455.aac,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Audio,2024-06-13 12:48:10.668, I think this is a very safe place and also very good for coming here and they eat so they can come here especially it looks like they are here they are mostly here for for breakfast or for some light food so they're because they're mostly their cafes here and some restaurant as well so it is very it's it's come very crowded there are so many people there there's a restaurant where people are enjoying some people are reading books so although it's there are no trees here although it's nothing like a park but it's in between the buildings so I think it's where people come and chitchat they talk they enjoy and enjoy the meal
194,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275843615.jpg,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Image,2024-06-13 12:48:10.668,
195,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275856924.jpg,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Image,2024-06-13 12:48:10.668,
196,1718275690668,p03,49.795585,9.932155,p03/1718275690668/media/1718275869384.jpg,2,3,2,3,4,5,4,4,4,4,2,3,5,2,4,2,Image,2024-06-13 12:48:10.668,
197,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276201135.aac,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Audio,2024-06-13 12:56:41.139,
198,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276282977.aac,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Audio,2024-06-13 12:56:41.139," This place is also surrounded by buildings. It has a small pathway and there are some restaurants and some cafes but not as much as the previous one. So there is a small road where both bikes and four wheelers travel. There are many bikes and vehicles parked meaning I think it could be because people are so much, mainly people live here more often. The pedestrian path is also quite busy mostly so people travel on foot most of the time. There are no trees, all I find is buildings and vehicles parked."
199,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276365656.aac,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Audio,2024-06-13 12:56:41.139, Well I find this place a bit crowded so there are some narrow pedestrian paths so there could be a chance that there might be a chance of exhaustion or maybe people who are feeling very frustrated or tired might find this place even more exhaustive and it is so it is there are apartments so nearby I think I won't choose to live in this place because there are just vehicles passing and might not feel so peaceful and I don't think people would also find it good to travel on travel by travel on vehicles here because it is a small and congested road so my people my may feel they congested while traveling on vehicles so the for bicycle it's also not not so very convenient because almost the entire road is covered by the vehicles I mean by the four wheelers so not very useful
200,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276392283.jpg,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Image,2024-06-13 12:56:41.139,
201,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276402930.jpg,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Image,2024-06-13 12:56:41.139,
202,1718276201139,p03,49.796765,9.9355883,p03/1718276201139/media/1718276412759.jpg,4,4,4,4,2,2,3,2,3,4,2,3,5,2,4,4,Image,2024-06-13 12:56:41.139,
203,1718881138033,p04,49.8003967,9.93243,p04/1718881138033/media/1718881138028.aac,3,2,2,3,4,2,4,2,4,4,2,4,3,1,4,4,Audio,2024-06-20 12:58:58.033,
204,1718881138033,p04,49.8003967,9.93243,p04/1718881138033/media/1718881260417.jpg,3,2,2,3,4,2,4,2,4,4,2,4,3,1,4,4,Image,2024-06-20 12:58:58.033,
205,1718881138033,p04,49.8003967,9.93243,p04/1718881138033/media/1718881272453.jpg,3,2,2,3,4,2,4,2,4,4,2,4,3,1,4,4,Image,2024-06-20 12:58:58.033,
206,1718881138033,p04,49.8003967,9.93243,p04/1718881138033/media/1718881356096.aac,3,2,2,3,4,2,4,2,4,4,2,4,3,1,4,4,Audio,2024-06-20 12:58:58.033, I'm in this area which is the combination of green places and buildings. It's both like relaxing place and kind of neighborhood that you leave and there is hustle and bustle. But you can also get relaxed by walking through that green spaces. So I feel kind of something between relaxing and anxiety because of this combination.
207,1718882615264,p04,49.7955967,9.9303233,p04/1718882615264/media/1718882615260.aac,1,1,1,3,4,4,4,5,4,4,1,1,4,2,2,2,Audio,2024-06-20 13:23:35.264,
208,1718882615264,p04,49.7955967,9.9303233,p04/1718882615264/media/1718882628531.jpg,1,1,1,3,4,4,4,5,4,4,1,1,4,2,2,2,Image,2024-06-20 13:23:35.264,
209,1718882615264,p04,49.7955967,9.9303233,p04/1718882615264/media/1718882739891.aac,1,1,1,3,4,4,4,5,4,4,1,1,4,2,2,2,Audio,2024-06-20 13:23:35.264," So I'm in my favorite place. There is a cafe, beautiful one, some shopping centers, although some of them are closed, but still I feel like relaxing and it's like I'm spending my leisure. Some memories came like gathering with friends in cafes or do shopping and so many good vibes because of this ambience. So because of some history and backup I have on my mind, it feels really relaxed and just my favorite place."
210,1718883597973,p04,49.7915033,9.9310349,p04/1718883597973/media/1718883611382.aac,1,4,5,5,2,2,2,4,2,4,2,3,4,4,5,5,Audio,2024-06-20 13:39:57.973,
211,1718883597973,p04,49.7915033,9.9310349,p04/1718883597973/media/1718883634071.jpg,1,4,5,5,2,2,2,4,2,4,2,3,4,4,5,5,Image,2024-06-20 13:39:57.973,
212,1718883597973,p04,49.7915033,9.9310349,p04/1718883597973/media/1718883652673.jpg,1,4,5,5,2,2,2,4,2,4,2,3,4,4,5,5,Image,2024-06-20 13:39:57.973,
213,1718883597973,p04,49.7915033,9.9310349,p04/1718883597973/media/1718883794766.aac,1,4,5,5,2,2,2,4,2,4,2,3,4,4,5,5,Audio,2024-06-20 13:39:57.973," Well, as it is reconstructing in this street, I don't feel comfortable and relaxed and it's such noise and kind of a bender street or alley, it's not so comfortable."
214,1718884293809,p04,49.7897917,9.92986,p04/1718884293809/media/1718884293805.aac,2,1,1,2,4,4,5,4,5,4,2,2,4,2,4,3,Audio,2024-06-20 13:51:33.809,
215,1718884293809,p04,49.7897917,9.92986,p04/1718884293809/media/1718884348449.jpg,2,1,1,2,4,4,5,4,5,4,2,2,4,2,4,3,Image,2024-06-20 13:51:33.809,
216,1718884293809,p04,49.7897917,9.92986,p04/1718884293809/media/1718884368779.jpg,2,1,1,2,4,4,5,4,5,4,2,2,4,2,4,3,Image,2024-06-20 13:51:33.809,
217,1718884293809,p04,49.7897917,9.92986,p04/1718884293809/media/1718884431771.aac,2,1,1,2,4,4,5,4,5,4,2,2,4,2,4,3,Audio,2024-06-20 13:51:33.809,
218,1718885731065,p04,49.7967117,9.9353917,p04/1718885731065/media/1718885731061.aac,2,4,5,4,2,2,2,2,2,4,2,4,4,4,4,4,Audio,2024-06-20 14:15:31.065,
219,1718885731065,p04,49.7967117,9.9353917,p04/1718885731065/media/1718885742930.jpg,2,4,5,4,2,2,2,2,2,4,2,4,4,4,4,4,Image,2024-06-20 14:15:31.065,
220,1718885731065,p04,49.7967117,9.9353917,p04/1718885731065/media/1718885751524.jpg,2,4,5,4,2,2,2,2,2,4,2,4,4,4,4,4,Image,2024-06-20 14:15:31.065,
221,1718885731065,p04,49.7967117,9.9353917,p04/1718885731065/media/1718885800233.aac,2,4,5,4,2,2,2,2,2,4,2,4,4,4,4,4,Audio,2024-06-20 14:15:31.065," Well, as I walked so much to find this address, I'm a bit anxious and stressed for. And this place seems kind of the places in the city that you don't go usually. Or you should be careful, I feel like that in this environment."
222,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272000846.aac,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Audio,2024-06-13 11:46:40.850, you
223,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272151052.aac,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Audio,2024-06-13 11:46:40.850, The place is right next to a busy road. There are lots of cars and other vehicles running on the road. There are not too many people walking but there are a few walking along the road. There are two or three big buildings on the side of the road and there's a small little park like thing and there are a few trees spread green and right in the middle of that small little park there is a structure a monument kind of thing made out of metal. When there are lots of cars running at the same time on the street it's kind of noisy but on the other hand there are lots of birds singing and chirping so that gives a nice vibe to the environment. A few blocks from here there is some construction going on probably that is also causing some noise as well. Leaves and the flowers are falling down from the trees. The temperature is mild as well it's sunny.
224,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272252726.aac,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Audio,2024-06-13 11:46:40.850," For the most part, the place seems really calm and really not that crowded or noisy. But occasionally there are some heavy trucks and lots of cars running on the street, but at the time it's kind of noisy. But the added singing of the birds and cold breeze blowing through the trees, it gives a really nice and pleasant kind of vibe. I feel really good. There are some seating areas in the little park, and there are people taking their dogs, walking their dogs. That kind of adds to the pleasantness of the place. There are not too many people walking, so it's kind of a secluded and peaceful place. So I feel really good."
225,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272290210.jpg,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Image,2024-06-13 11:46:40.850,
226,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272359961.jpg,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Image,2024-06-13 11:46:40.850,
227,1718272000850,p05,49.8002417,9.9323633,p05/1718272000850/media/1718272377357.jpg,4,4,2,2,4,4,3,3,4,2,2,2,2,1,3,2,Image,2024-06-13 11:46:40.850,
228,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273090708.aac,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Audio,2024-06-13 12:04:50.711," ឡ្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្� hangs כל្ពenza ្សស់ន្, ្� ב្សស់ប offline ្សស់្ម្ម្ម្ម្, �'reទយ្ enhances మాయం నుండి మాయం నికులు మాయం నుండి మాయం నుండి మాయం నుండి వాయం మాయం నుండి మాయం నుండి మాయం మాయం నుండి మాయం మాయం మాయం నుండి మా"
229,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273208649.aac,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Audio,2024-06-13 12:04:50.711," This place seems to be like a really busy street in the middle of the city. Right in front of where I'm standing right now there is a big tram line and there are trams running occasionally. There are lots of people, it's really crowded. People are walking everywhere and there are some bikers as well. And there are many cafes and clothing stores, fashion stores. On the side of the road there are some sales people selling some things. Even though it's really crowded it's not that noisy. And there is some occasional sound of birds singing as well."
230,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273277687.aac,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Audio,2024-06-13 12:04:50.711,
231,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273306811.jpg,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Image,2024-06-13 12:04:50.711,
232,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273330052.jpg,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Image,2024-06-13 12:04:50.711,
233,1718273090711,p05,49.7955182,9.9310734,p05/1718273090711/media/1718273355786.jpg,2,2,3,3,4,4,4,3,4,4,1,1,5,2,4,3,Image,2024-06-13 12:04:50.711,
234,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718273914948.aac,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Audio,2024-06-13 12:18:34.954, සහතිගේ සියන්දේදාරයකට් සියන්දේ සියන්දේ සියන්දේ සියන්දේට් සියන්දේ කරන්දේ් විනිටෝ සියන්දේතින්දේ සියන්දේතින්දේ ស្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្igh ស្្្្្្្្�aled្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្� нал្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្
235,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718274010922.aac,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Audio,2024-06-13 12:18:34.954," This place is on the middle of a cross-section and there is parking space right in front of the place. It's really quiet for most of the park. There are occasional bikes and cars running around. There are not too many people. There seem to be a few restaurants and it's really quiet in that sense. And there was some kind of construction going on nearby so there was some kind of drilling noise. And talking about the buildings and structures, there are few old cathedrals and tall old buildings. Seems like this is a residential area so there isn't too much crowd. There's a group of people nearby sitting right outside the restaurant. Overall it's really crowded and not too busy of street."
236,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718274102768.aac,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Audio,2024-06-13 12:18:34.954, The place is really quiet I like that part. There are few trees so when it's really sunny you can simply stand right under the tree so that we did you can see it with stand doing right now so that feels really pleasant. There are few restaurants and few places here and there so there is something to do. There is not there aren't too many people walking and because of that I can't stand here for quite a longer period of time. Disregarding some of the noisy cars driving by but that's not that often. Right next to me there is an old cathedral church kind of thing that looks interesting so all in all I feel really excited and happy to be standing on this place.
237,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718274116683.jpg,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Image,2024-06-13 12:18:34.954,
238,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718274145963.jpg,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Image,2024-06-13 12:18:34.954,
239,1718273914954,p05,49.79133,9.931735,p05/1718273914954/media/1718274154867.jpg,4,4,2,2,5,5,4,3,3,2,2,2,4,1,2,2,Image,2024-06-13 12:18:34.954,
240,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274784599.aac,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Audio,2024-06-13 12:33:04.603, Thank you.
241,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274861390.aac,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Audio,2024-06-13 12:33:04.603," This place looks like one of the main streets of the city. It's quite busy. There are lots of clothing stores, fashion stores, lots of restaurants. People are sitting outside, enjoying their lunch. People are walking by, shopping and whatnot. People are sitting under the trees, just relaxing. Overall, even though there are lots of people, it's not noisy or unpleasant at all. Actually, it feels really lively and I'm finding that people are using their bikes and just traveling through the road. There are a few trees, so there is a little bit greenery around."
242,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274948006.aac,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Audio,2024-06-13 12:33:04.603," Standing on the side of the street on sidewalk I am really enjoying this time here. It feels like this is the go-to place in the city. Lots of things to do, lots of restaurants, lots of stores to check out, lots of shopping to do. It's not that busy in the sense that it's not noisy but there are quite a lot of people walking and just sitting outside enjoying their lunch. It looks like there are a few good restaurants to grab a quick bite. I feel relaxed because there are not too many trees but there are still a few and there are some seating areas right underneath the trees which gives you a nice place to sit and relax for a bit. So overall I'm really enjoying and liking the place."
243,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274963004.jpg,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Image,2024-06-13 12:33:04.603,
244,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274969459.jpg,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Image,2024-06-13 12:33:04.603,
245,1718274784603,p05,49.7952497,9.9340678,p05/1718274784603/media/1718274980087.jpg,1,2,2,2,5,5,5,5,5,4,1,1,3,2,3,2,Image,2024-06-13 12:33:04.603,
246,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275480947.aac,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Audio,2024-06-13 12:44:40.952, Ja genau.
247,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275569516.aac,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Audio,2024-06-13 12:44:40.952," This place is also on the side of a really busy street. There are lots of cars parked right outside of the street but the traffic is not that heavy. There are a few people walking on the side of the street. Since I'm standing right next to the street there are I can hear people talking and walking right next to me. There are some cars and bikes that's running on the street and there are lots of restaurants, salon, clothing store, health stores, different all different kinds of stores and sometimes the traffic can be noisy because right now two bikes just walked right past me and it's kind of noisy right now. I'm talking about the buildings there are all the buildings seems to be of the same size and size. They're not too tall, not too big and most of the space around this place is occupied by some kind of store."
248,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275629048.aac,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Audio,2024-06-13 12:44:40.952, In general even though there are lots of cars and lots of stores and lots of people walking around the street it's not that busy and not that noisy so I'm relatively calm and happy to be standing here. The weather is really good that's helping a lot. There is some occasional noise after traffic which is not bothering at all so I can stay here for a longer period of time and seems like there are lots of stores and lots of things to do around here so that should be interesting and people seem to be relaxed and I feel safe and I'll be happy to visit this place again.
249,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275638474.jpg,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Image,2024-06-13 12:44:40.952,
250,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275655593.jpg,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Image,2024-06-13 12:44:40.952,
